"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/listPrice/currency","product/listPrice/value","product/price","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"Italy",,"2022-08-13","fiveStar","true","62",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Esattamente identiche ad un tappo di Ace Gentile liquida. Comodissime, sebbene più costose",,,,,,,,,"3 people found this helpful","Costose ma comode","https://www.amazon.it/gp/customer-reviews/RP2RITAX45A68/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 13 August 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2022-10-10","fiveStar","true","63",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Economico...green...al profumo di limone",,,,,,,,,"","Bagno","https://www.amazon.it/gp/customer-reviews/R3E599638UPGIO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 10 October 2022","441","69","Style Name: Multipurpose Spray 500 ml"
"Italy",,"2022-09-10","fiveStar","true","64",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","La sua multifunzione",,,,,,,,,"","Ace pastiglie","https://www.amazon.it/gp/customer-reviews/RFJIG9AS01C5R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 10 September 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2022-07-06","fiveStar","true","65",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto qualità prezzo loUso per  smacchiare i colorati. e poi sono comodissime una ad ogni lavaggio","https://m.media-amazon.com/images/I/81vDsUtfcPL._SY88.jpg",,,,,,,,"5 people found this helpful","Ace pods","https://www.amazon.it/gp/customer-reviews/R204YWLZTAI6BV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 6 July 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2022-07-07","fiveStar","true","66",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Molto comode",,,,,,,,,"One person found this helpful","Comode","https://www.amazon.it/gp/customer-reviews/R379N87OCA2N6X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 7 July 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2023-01-10","fiveStar","false","67",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","buono",,,,,,,,,"","top","https://www.amazon.it/gp/customer-reviews/R3SCV73N3MO3BG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 10 January 2023","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2022-11-28","fiveStar","true","68",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Spedizione veloce",,,,,,,,,"","Ottime e comode","https://www.amazon.it/gp/customer-reviews/R1TVHW8896RP94/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 28 November 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2022-08-19","fiveStar","true","69",,"€","1.49",,"€","1.34","B09Z2QZY79","5","https://www.amazon.com/product-reviews/B09Z2QZY79?reviewerType=all_reviews&pageNumber=7&asin=B09Z2QZY79&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","non l'avevo mai provato prima ma mi sono ricreduto perche e veramente un ottimo prodotto mia moglie dopo il primo uso subito ne e rimasta contenta e la provato anche su altre tipologie di lavaggio sempre con molta soddisfazione consiglio",,,,,,,,,"One person found this helpful","ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R2BCZ6V2J27V16/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09Z2QZY79","Reviewed in Italy on 19 August 2022","441","69","Style Name: 18 Single-Dose Tabs"
"Italy",,"2023-10-31","fiveStar","true","1",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo sgrassatore lo utilizzo per tutto",,,,,,,,,"","Efficace su tutte le macchie","https://www.amazon.it/gp/customer-reviews/R39PM6C8TD1OQX?ASIN=B09BK3FP1Y","Reviewed in Italy on 31 October 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-11-06","fiveStar","true","2",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","👍🏻👍🏻👍🏻👍🏻🔝",,,,,,,,,"",".","https://www.amazon.it/gp/customer-reviews/R2XAATDBZLBL87?ASIN=B09BK3FP1Y","Reviewed in Italy on 6 November 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-12","fiveStar","true","3",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","È un prodotto che non mi ha  mai deluso....Tra gli sgrassatori che ho usato fino ad oggi per la mia umile esperienza da casalinga, ritengo che sia il migliore. Ho fatto la scorta 😂😂😂Per chi non dovesse conoscerlo ancora lo consiglio vivamente....",,,,,,,,,"","Unico","https://www.amazon.it/gp/customer-reviews/R383DVTPQFURUC?ASIN=B09BK3FP1Y","Reviewed in Italy on 12 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-28","fiveStar","true","4",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto, spedizione rapida",,,,,,,,,"","Sgrassatore","https://www.amazon.it/gp/customer-reviews/RB83N4ERRZ374?ASIN=B09BK3FP1Y","Reviewed in Italy on 28 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-27","fiveStar","true","5",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","ottimo prodotto",,,,,,,,,"","buono","https://www.amazon.it/gp/customer-reviews/R2YSLQKBXRI2CT?ASIN=B09BK3FP1Y","Reviewed in Italy on 27 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-08-23","fiveStar","true","6",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Velocità di consegna. L'unica nota negativa potevano essere imballati meglio del resto tutto ok",,,,,,,,,"","Uno dei pochi che tiene un prezzo ragionevole","https://www.amazon.it/gp/customer-reviews/R5E9HGNK1RPHF?ASIN=B09BK3FP1Y","Reviewed in Italy on 23 August 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-08-02","fiveStar","true","7",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto che già conosco",,,,,,,,,"","Buono il prezzo complessivamente","https://www.amazon.it/gp/customer-reviews/R7SRO6UCN1Q0E?ASIN=B09BK3FP1Y","Reviewed in Italy on 2 August 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-07-18","fiveStar","true","8",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Risolve tutti i problemi  valido sgrassatore x tessuto",,,,,,,,,"","Ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R32DC6BOTV6BV6?ASIN=B09BK3FP1Y","Reviewed in Italy on 18 July 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-07-02","fiveStar","true","9",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Sulla qualità del prodotto niente da dire.Ottima offerta",,,,,,,,,"","Ottima offerta","https://www.amazon.it/gp/customer-reviews/R1FKWJWOEYP42Y?ASIN=B09BK3FP1Y","Reviewed in Italy on 2 July 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-05-18","fiveStar","true","10",,,,,,,"B09BK3FP1Y","5","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=1&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Buon prodotto",,,,,,,,,"","Sgrassatore","https://www.amazon.it/gp/customer-reviews/R20ZCY4S3G8P5W?ASIN=B09BK3FP1Y","Reviewed in Italy on 18 May 2023","148","40","Size Name: 750 ml (Confezione da 12)"
"France",,"2021-08-08","oneStar","true","11",,,,,,,"B09BK3FP1Y","1","https://www.amazon.com/product-reviews/B09BK3FP1Y?reviewerType=all_reviews&pageNumber=2&asin=B09BK3FP1Y&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","J’adore ce produit mais ma commande a été une belle déception cette fois-ci! Plusieurs bouteilles sont vides! Au moins 4 bouteilles totalement vides et plusieurs autres à moitié! Je comprends pas ce qu’il c’est passé mais la personne qui a fait le paquet a bien dû s’amuser!",,,,,,,,,"","Plusieurs Bouteilles arrivées vides!",,"Reviewed in France on 8 August 2021","13","11","Size Name: 625 ml (Confezione da 12)"
"Italy",,"2023-09-12","fourStar","true","1",,,,,,,"B093QQ5B79","4","https://www.amazon.com/product-reviews/B093QQ5B79?reviewerType=all_reviews&pageNumber=1&asin=B093QQ5B79&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Mi è stato ri accreditato il costo immediatamente poiché arrivato rotto. Buon prodotto",,,,,,,,,"","Imballaggio rotto","https://www.amazon.it/gp/customer-reviews/R3NWOJ9UDJSMAW?ASIN=B093QQ5B79","Reviewed in Italy on 12 September 2023","25","5","Style Name: Bleach MousseConfiguration: 1 x 800 ml"
"Italy",,"2023-07-26","fourStar","true","2",,,,,,,"B093QQ5B79","4","https://www.amazon.com/product-reviews/B093QQ5B79?reviewerType=all_reviews&pageNumber=1&asin=B093QQ5B79&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Personalmente preferisco gli spray alla candeggina non spumosi. Questo può essere comodo per pulire il bagno ma per spruzzarlo sopra macchioline di candeggina non è l'ideale.",,,,,,,,,"","Candeggina spray","https://www.amazon.it/gp/customer-reviews/R38SGVSKTY38VZ?ASIN=B093QQ5B79","Reviewed in Italy on 26 July 2023","25","5","Style Name: Bleach Mousse PerfumeConfiguration: 1 x 700 ml"
"Italy",,"2023-01-25","fourStar","true","3",,,,,,,"B093QQ5B79","4","https://www.amazon.com/product-reviews/B093QQ5B79?reviewerType=all_reviews&pageNumber=1&asin=B093QQ5B79&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Ho acquistato questo prodotto per rimuovere la muffa creata all'interno della doccia, posso affermare che insistendo sulle macchie ( con l'aiuto dell'olio di gomito) sono riuscito a rimuovere la muffa presente.",,,,,,,,,"One person found this helpful","Insistendo sulle macchie sono riuscito a rimuoverle","https://www.amazon.it/gp/customer-reviews/R3JP28QCPZFGWR?ASIN=B093QQ5B79","Reviewed in Italy on 25 January 2023","25","5","Style Name: Bleach MousseConfiguration: 1 x 800 ml"
"Italy",,"2022-12-28","fourStar","true","4",,,,,,,"B093QQ5B79","4","https://www.amazon.com/product-reviews/B093QQ5B79?reviewerType=all_reviews&pageNumber=1&asin=B093QQ5B79&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Buon prodotto lo uso e mi trovo bene. Funziona e mi piace anche l'odore che rilascia",,,,,,,,,"","Buon prodotto","https://www.amazon.it/gp/customer-reviews/R32BE39N64BXO0?ASIN=B093QQ5B79","Reviewed in Italy on 28 December 2022","25","5","Style Name: Bleach MousseConfiguration: 1 x 800 ml"
"Italy",,"2021-11-13","fourStar","true","5",,,,,,,"B093QQ5B79","4","https://www.amazon.com/product-reviews/B093QQ5B79?reviewerType=all_reviews&pageNumber=1&asin=B093QQ5B79&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Funziona benissimo e anche sulle macchie va benissimo. Attenzione usatelo solo su capi bianchi e in una lavatrice di soli bianchi, perché anche se non a contatto fa scolorire molto velocemente i capi colorati.",,,,,,,,,"","Funziona bene","https://www.amazon.it/gp/customer-reviews/R3MC4LVTS2JJK4?ASIN=B093QQ5B79","Reviewed in Italy on 13 November 2021","25","5","Style Name: Bleach MousseConfiguration: 1 x 800 ml"
"Italy",,"2021-10-26","fiveStar","true","41",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","tutto ok!",,,,,,,,,"","ok","https://www.amazon.it/gp/customer-reviews/R176TLKBIAYU5N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 26 October 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2021-08-09","fiveStar","true","42",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/RLHR0NJIVOVT5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 9 August 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2021-07-25","fiveStar","true","43",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Consigliate al 100%",,,,,,,,,"","Buone","https://www.amazon.it/gp/customer-reviews/R60HZ08L8UBZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 25 July 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2021-07-03","fiveStar","true","44",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto top",,,,,,,,,"","Zero aloni","https://www.amazon.it/gp/customer-reviews/R3UOXAW80OVIVC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 3 July 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2021-12-21","fiveStar","false","45",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo sgrassante, non tenace come avrei voluto ma comunque un ottimo prodotto che rispetto ad altri non intossica.",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/RK1EUU97RBKLT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 21 December 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2021-08-02","fiveStar","false","46",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto eccellente come mi aspettavo che fosse",,,,,,,,,"","Sgrassatore","https://www.amazon.it/gp/customer-reviews/R3FJUCWUHNNJ9H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 2 August 2021","288","48","Size: 12 x 650 ml"
"Italy",,"2022-12-15","fiveStar","true","47",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Usato per tutte le superfici della cucina, ottimo per l' acciaio, purtroppo non è adatto per i tessuti",,,,,,,,,"","Ottimo per lucidare i fondi delle pentole","https://www.amazon.it/gp/customer-reviews/R3EF62JRK9RYZM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 15 December 2022","288","48","Size: 12 x 650 ml"
"Italy",,"2021-08-01","fiveStar","true","48",,,,,"€","4.65","B091K4NCLD","5","https://www.amazon.com/product-reviews/B091K4NCLD?reviewerType=all_reviews&pageNumber=5&asin=B091K4NCLD&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","ottimo prodotto per la pulizia ed molto profumato",,,,,,,,,"","ottime","https://www.amazon.it/gp/customer-reviews/R1LTIIXH0RA7S1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B091K4NCLD","Reviewed in Italy on 1 August 2021","288","48","Size: 3 x 650 ml"
"Italy",,"2022-08-06","fiveStar","true","11",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto conforme e molto utile ma soprattutto offerta super conveniente in termini di quantità e prezzo! Super soddisfatta","https://m.media-amazon.com/images/I/71CBhUAgYsL._SY88.jpg",,,,,,,,"","Super soddisfatta!!","https://www.amazon.it/gp/customer-reviews/R1572EI346WVF9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 6 August 2022","102","31","Style Name: Modern Surfaces"
"Italy",,"2022-08-31","fiveStar","true","12",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo su tutti i tipi di superfici",,,,,,,,,"","Ottimo su tutti i tipi di superfici","https://www.amazon.it/gp/customer-reviews/RAZK6Z0AKWFV8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 31 August 2022","102","31","Style Name: Modern Surfaces"
"Italy",,"2022-07-17","fiveStar","true","13",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Non si trova da nessuna parte , ho fatto scorra orezzo ottimo",,,,,,,,,"","Finalmente trovato","https://www.amazon.it/gp/customer-reviews/R3FA0WP07Q4TE2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 17 July 2022","102","31","Style Name: Modern Surfaces"
"Italy",,"2022-03-23","fiveStar","true","14",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","È l'unico prodotto per il rame, fra  quelli che ho potuto provare, che dà un buon risultato duraturo",,,,,,,,,"","Unico","https://www.amazon.it/gp/customer-reviews/R3F5EOPSF11UN1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 23 March 2022","102","31","Style Name: Shines Copper"
"Italy",,"2022-09-04","fiveStar","true","15",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Tutto",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R2EEEGBZRPE47T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 4 September 2022","102","31","Style Name: Modern Surfaces"
"Italy",,"2021-12-22","fiveStar","true","16",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","L'unico che riesce a pulire e a togliere bene le macchie dal mio piano in vetro che ormai è diventato una tortura",,,,,,,,,"","Top per il mio piano in vetro","https://www.amazon.it/gp/customer-reviews/R3JG2K8O4SWW5Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 22 December 2021","102","31","Style Name: Modern Surfaces"
"Italy",,"2021-12-03","fiveStar","true","17",,,,,,,"B08959PR3X","5","https://www.amazon.com/product-reviews/B08959PR3X?reviewerType=all_reviews&pageNumber=2&asin=B08959PR3X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo per superfici moderne, preso un offerta dopo mesi che gli stavo dietro !!!!  Non va mai in offerta perché è validissimo",,,,,,,,,"","Il migliore in assoluto","https://www.amazon.it/gp/customer-reviews/R34GDL69322Y0L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08959PR3X","Reviewed in Italy on 3 December 2021","102","31","Style Name: Modern Surfaces"
